evidence_id,run_id,run_date,source_output_file,contract_id,state,city,occupation_class,source_role,attribute,evidence_status,excerpt,excerpt_location,source_file,source_grounding_status,raw_output_ref,notes,state_label,city_label,occupation_label,source_role_label,contract_label,attribute_label,attribute_definition,evidence_status_label,source_grounding_label,what_excerpt_shows
codify_20260709_tx_houston_other_2024_grievance_or_contract_interpretation_arbitration_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,grievance_or_contract_interpretation_arbitration,not_found,,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",Grievance or contract-interpretation arbitration,"Arbitration used for grievances, discipline, contract interpretation, enforcement, or disputes under an existing agreement. Excludes interest arbitration over successor contract terms.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_tx_houston_other_2024_staffing_shortage_recruitment_retention_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,staffing_shortage_recruitment_retention,present,"laid-off employee in the same classification in another vacant position in the City for which the employee qualifies. During the pre-lay off and re-employment period, the City shall give preference to filling vacancies for classes offered by the Learning and Development Center to laid-off employees to assist them in qualifying for positions within the City unless another position (in or out of the City) is secured in the interim. Such ...",,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Staffing shortage, recruitment, or retention","Explicit concern about vacancies, recruitment, retention, hiring, turnover, staffing shortages, labor supply, attrition, or inability to fill positions.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Staffing shortage, recruitment, or retention because it references vacancies, recruitment, retention, hiring, turnover, or staffing shortages."
codify_20260709_tx_houston_other_2024_minimum_staffing_or_continuous_coverage_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,minimum_staffing_or_continuous_coverage,not_found,,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",Minimum staffing / continuous coverage,"Minimum staffing, required crew levels, continuous coverage, 24/7 service obligations, station coverage, mandatory coverage, or inability to defer service.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_tx_houston_other_2024_overtime_callback_holdover_mandatory_extra_work_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,overtime_callback_holdover_mandatory_extra_work,present,"RCE (This article was amended by the parties on November 22, 2024) 12.01 Privatization Notice The City will provide HOPE with advance written notice no later than 74 calendar days before the privatization or outsourcing occurs in which UMs are incumbents. Written notice to HOPE shall include an initial disclosure of the basis for the decision. Following notice, and at least 14 calendar days before the effective date, the City ...

[...]

.................................................................. 38 10.10 Special Event Pay .................................................................................... 38 Article 11 HEALTH",Article 11 HEALTH,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Overtime, callback, holdover, or mandatory extra work","Overtime, callback, holdover, mandatory overtime, court time, extra duty, standby/on-call, shift extension, or premium compensation for extra work demands.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Overtime, callback, holdover, or mandatory extra work because it describes overtime, callback, holdover, mandatory extra duty, or standby/on-call pay."
codify_20260709_tx_houston_other_2024_overtime_callback_holdover_mandatory_extra_work_1,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,overtime_callback_holdover_mandatory_extra_work,present,"e HR Department Civil Service Coordinator at 611 Walker, 4th Floor, Houston, Texas 77002. HOPE and the City shall select a mediator through a process of mutual agreement from the Federal Mediation and Conciliation Service (FMCS). B. Should HOPE elect to proceed directly to arbitration, the City and HOPE will select an arbitrator by immediately requesting a list of seven (7) arbitrators from the FMCS and alternatively striking the names ...",,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Overtime, callback, holdover, or mandatory extra work","Overtime, callback, holdover, mandatory overtime, court time, extra duty, standby/on-call, shift extension, or premium compensation for extra work demands.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Overtime, callback, holdover, or mandatory extra work because it describes overtime, callback, holdover, mandatory extra duty, or standby/on-call pay."
codify_20260709_tx_houston_other_2024_classification_reclassification_or_grade_structure_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,classification_reclassification_or_grade_structure,not_found,,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Classification, reclassification, or wage-grade structure","Wage setting through classification systems, grades, steps, job titles, reclassification, compensation studies, wage schedules, or grade appeals.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_tx_houston_other_2024_training_certification_credential_premiums_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,training_certification_credential_premiums,not_found,,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Training, certification, credential, or education premiums","Wage premiums, stipends, incentives, requirements, or career ladders linked to training, certifications, degrees, licenses, credentials, or specialist qualifications.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_tx_houston_other_2024_hazard_risk_stress_or_line_of_duty_rationale_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,hazard_risk_stress_or_line_of_duty_rationale,not_found,,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Hazard, risk, stress, or line-of-duty rationale","Explicit wage or benefit language tied to hazard, risk, injury, stress, line-of-duty harm, dangerous conditions, public-safety exposure, or physical/psychological burden.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
codify_20260709_tx_houston_other_2024_premium_pay_differentials_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,premium_pay_differentials,present,10.04 Bilingual Pay ............................................................................................ 35 10.05 Overtime and Compensatory Time........................................................... 35 10.06 Holiday Pay .............................................................................................. 37 10.07 Premium Actual Holiday ........................................................................... 37 10.08 Call-Back Pay...........................................................,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027",Premium pay / differentials,"Shift differentials, assignment differentials, specialty pay, longevity, night/weekend pay, holiday premiums, bilingual pay, paramedic pay, detail rates, or other add-ons beyond base wage.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Premium pay / differentials because it describes a shift differential, specialty pay, longevity pay, or another add-on beyond the base wage."
codify_20260709_tx_houston_other_2024_benefits_total_compensation_or_pension_0,2026-07-09_120200_full_codebook_live,2026-07-09,docs/analysis/gabriel_codify_full_codebook_outputs_2026-07-09.csv,tx_houston_other_2024,TX,Houston,other,non_safety_general,benefits_total_compensation_or_pension,not_found,,,corpus/tx_houston/tx_houston_hope_afscme123_meet_confer_2024.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-09_120200_full_codebook_live/gabriel_save_dir/tx_houston_other_2024/coded_passages.csv,,Texas,Houston,Other / mixed municipal,General non-safety,"Houston Other / mixed municipal — Houston Organization of Public Employees / AFSCME Local 123 collective bargaining agreement, 2024–2027","Benefits, total compensation, or pension","Health insurance, pension, retirement, deferred compensation, paid leave, uniform allowance, equipment allowance, or non-wage benefits that affect compensation.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.
