span_extraction_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,span_chars,context_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
CBSPAN-20260728-386f9b68fe4632fdb9cb44d0,rating_lane_001,live,1,resp_032d367a2145cdf5006a695cb1d4808195ad95f64e58fd19a9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,61cd46b97aeeb36b355210230f613820790f8cc39d3f59034fc46fd96bb72d1d,2310,67,500,1013,268,1281,5.652599,,,false,false
CBSPAN-20260728-1643173740e964a44402e62b,rating_lane_001,live,1,resp_0e7604cf7a456b7a006a695cb2ed4481958e9d5af73bff9537,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,51b9eb5c7d9477b778e6d57e453e381f07e317a032d69b7fe3a76878cdeeccf8,2345,103,500,1030,232,1262,6.468735,,,false,false
CBSPAN-20260728-333eab11d0b28f2fcade54a4,rating_lane_001,live,1,resp_0f90944c2a2f9b50006a695cb2f4048193a69b0e963657e4d9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,78f1dbac3da1bec523101ddad0d7be28b87d600e4440cb04c7d35f1a4d3e78fe,2337,103,500,1029,293,1322,6.670258,,,false,false
CBSPAN-20260728-f2416423aa663a310cfbfbf4,rating_lane_001,live,1,resp_04e138984092bdc7006a695cb3b11081948323a1fe8b3ce2ea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fa0325d70db8d4c828ee970e0649dbbd7629c8d0bd89d5d8faf186a82f05cea1,2364,115,500,1009,183,1192,7.187058,,,false,false
CBSPAN-20260728-3c3947c1c9b864d4e5452e41,rating_lane_001,live,1,resp_03f531ff4ff6248a006a695cb3bf988190874536bb87d6b66a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,029b335b7e0bfaec093859d5715a41364eaf1bc19acc0aba269aea0b0fd2bd1f,2334,109,500,1040,246,1286,7.426906,,,false,false
CBSPAN-20260728-5c42f49104eafb8c43950a65,rating_lane_001,live,1,resp_0c601a95c9797134006a695cb3ce608193aad2042f43e6cb46,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7ceb2d1ce21a4b3e8a6cb5fbf9bb47f23d77b9312ef6c5ddb8f4b223cb77b2a9,2345,104,500,1034,212,1246,7.294738,,,false,false
CBSPAN-20260728-0330c9ed17e70d7d77bcdd33,rating_lane_001,live,1,resp_05362e79849951b3006a695cb41e0881979afbd60ccb211373,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5c03192588ab603861f5fe29cb092706bc20bacfc6c1cef1f6d3b00fe7b02aa7,2314,96,500,1020,255,1275,7.698152,,,false,false
CBSPAN-20260728-c5ee29d36ac4edd2a00a3124,rating_lane_001,live,1,resp_003e81f5cf3372cc006a695cb446b88190af534586ed516e71,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,64648be58bf5a03a2806bd21f0d6081899b6429f2ae2771f8ca6d6b0354e06ba,2313,91,500,1037,241,1278,7.701359,,,false,false
CBSPAN-20260728-d02f1f8280d79dff64e856fe,rating_lane_001,live,1,resp_0cf42d71119ff095006a695cb4443c8197a487df114c16557b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e230fefb7dd522ff2be6df5679139fed18862adb66b69a9f5019f41d4be981ae,2017,22,250,983,222,1205,7.701321,,,false,false
CBSPAN-20260728-11065a37a512f8d509d3704d,rating_lane_001,live,1,resp_0b0ba65a5ebd1045006a695cb516a0819786d0088f925bd08d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bb60b7d3c1bfd3aa48bcd1f499220fe1b58742bb45f7d397f7f7d12852874487,2332,94,500,1050,263,1313,8.942987,,,false,false
CBSPAN-20260728-dd7468ae87478a13265d64e0,rating_lane_001,live,1,resp_039bdc13daa4fd23006a695cb5502c81968a994c82a4a61879,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5265fa5799b8368fbbda83a66570cb80e0797eef4bfcab5e051e9ab8f4321c9e,2337,109,500,1030,198,1228,8.667216,,,false,false
CBSPAN-20260728-c22f85c50da58626923c476e,rating_lane_001,live,1,resp_0379432128b0ad31006a695cb5cd20819696b87b20f00f3adf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,833b036296fb4b2f6106c772d88c5d377cf2f54e81ee5936283bce2b4e872306,2341,102,500,1047,340,1387,9.809711,,,false,false
CBSPAN-20260728-3f3f3b28d906e58c8c9909a9,rating_lane_001,live,1,resp_09f9d942e6075ce9006a695cb5e9d48195a0c63da229749700,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,05deca1ca5bd76af49fc28c87f7b9c60d49f577a4416877ab915efaa5216c11a,2316,68,500,1025,247,1272,9.666104,,,false,false
CBSPAN-20260728-998b66d4e3412d5a40b17228,rating_lane_001,live,1,resp_08b20bd69bd2cb8e006a695cb60e908195a98d1b37ba98a7ab,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e0beeee5f989cb321921279b60739bbe1b809cba33331eae75033699a403ded5,2348,103,500,1041,233,1274,9.755244,,,false,false
CBSPAN-20260728-66b4b3357ac1db704f67b9b2,rating_lane_001,live,1,resp_0230ef8a3417949b006a695cb662c88196a5414888e528f1a3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,457f390d6ec1eb762d17653e87bc1b732e4fc7a278243285a5f42ac1da32f2f2,2389,147,500,1043,217,1260,9.752966,,,false,false
CBSPAN-20260728-5f662303cb0fc9743788a234,rating_lane_001,live,1,resp_04f8b7b50427c299006a695cb6544081938145da35a8203d96,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d61840611b61aa76aff78e29b9cd8100d232130793848459e3205fac7778dd37,2344,103,500,1036,388,1424,10.842487,,,false,false
CBSPAN-20260728-d0fbb017c44d94e3265841db,rating_lane_001,live,1,resp_09e93130aa7af88f006a695cb653a481978553fd6463be552d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b75d5c7108452ec39b0db9c486bb37254a0229e24482d47a28e7f3e70bb51140,2371,115,500,1016,209,1225,9.656393,,,false,false
CBSPAN-20260728-7bad67b752c5ec24c8e51cfa,rating_lane_001,live,1,resp_00215f362ec4cde6006a695cb74cec8190a76bf6f8817b02cf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9620d597bcf8d683c109dccfa5260a5df705b7819b441e2dff4ea1419e73cace,2340,109,500,1048,224,1272,10.709615,,,false,false
CBSPAN-20260728-e2fb48b37a715547d512d76a,rating_lane_001,live,1,resp_053529b88d0af7ba006a695cb98d408197b6b508150d368269,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,225652036c3437f04ac9b8da6eae4afcbbf5625e96213bb9a6820500abb35479,2352,104,500,1057,242,1299,2.258728,,,false,false
CBSPAN-20260728-e69fb95d78924b9f28f26e43,rating_lane_001,live,1,resp_0ea756e9aa1db488006a695cb9913881958c69121f0bce8d99,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4805475f6609e56add2c7031d77b4d28e879fa0aa0a427a63618a786a86ac9c0,2326,97,500,1025,247,1272,2.579838,,,false,false
CBSPAN-20260728-46f0e4d42dfdf62175feb69c,rating_lane_001,live,1,resp_05dd0d626704bc5c006a695cb98e308193bdade68666afd19e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,808995d05360789562d8ef69e27b87bcbceb78a2c126312d6928ca714e29c36b,2320,96,500,1028,319,1347,2.923548,,,false,false
CBSPAN-20260728-2e34e23711068d000f5a847a,rating_lane_001,live,1,resp_09a16e615a9ab18e006a695cb993f8819090c053c677e39f41,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e277a43eda503e1dba42f9f716b7dd10a64d1887419f9074cede02a337b0a803,2327,101,500,1046,300,1346,2.565357,,,false,false
CBSPAN-20260728-a3de4a03f4c4f1301ef18e52,rating_lane_001,live,1,resp_020d5a9d845ee693006a695cb98fc08197bfb9062026e4fea5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3ce39f2fb87d3640bc167e4381d27c1c90e85b3ceaf2cafaa1bbf1fab1b91471,2234,29,500,995,298,1293,2.613136,,,false,false
CBSPAN-20260728-06ad3533cbc9f38c53e33a26,rating_lane_001,live,1,resp_0ac99fee64f028c0006a695cb98ef48196a18ad21c28ca50a7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,641ef4d0817462faac1a39730de99064a8fe784c0c4683e88873fe3c7690b4fe,2301,95,500,1002,314,1316,2.565472,,,false,false
CBSPAN-20260728-97a1db52b2f7aa13f3395067,rating_lane_001,live,1,resp_0e8854248fd0aa75006a695cb98a448197809009c6298776c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,fbc54df3225b08d89656366bd63c35074f3922011273928c6216e374f3dd6748,2294,99,500,1031,354,1385,2.777263,,,false,false
CBSPAN-20260728-e11a8fbe0aff4d392723aa0e,rating_lane_001,live,1,resp_0ffb6218770f5946006a695cb990a0819693fcebe7872c3899,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f6ca120d06a40a1a1fa506cee64d75d482f32bd9c5d9b1ee2e81417d181f551f,2261,54,500,994,273,1267,2.360180,,,false,false
CBSPAN-20260728-18a3587a3622ccc22410de12,rating_lane_001,live,1,resp_088dffcc0a8bffd6006a695cbbc0688193b67116db8f26b582,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5c4cfb3b7ba89983317ab06850d5a333b9469a79f8e29a6fdb42ed89b3bd7e91,2390,64,500,1031,273,1304,4.651102,,,false,false
CBSPAN-20260728-72eaa776622e2b8d12f4ecaf,rating_lane_001,live,1,resp_0863ff4937251ac9006a695cbbd8cc8194aa11ef33f1e02722,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6e0c3e3fbc3d527f50dee436b2a222e016d0852e505944603854ca878e6d7fc9,2374,52,500,1017,195,1212,4.229061,,,false,false
CBSPAN-20260728-1a4f09ab4719bcf189021763,rating_lane_001,live,1,resp_09cacbb0e0bd370d006a695cbc114481968804d0de1e5feb61,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,55445518623a929fca601a8bfa5599c9bb123353c54d9c949a8ee2f55b29fa4c,2359,64,500,1023,371,1394,5.837599,,,false,false
CBSPAN-20260728-7f1af10e941ebeeca4777207,rating_lane_001,live,1,resp_0a045564ad964d8b006a695cbc11d88194954af73060e216c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8cd6493fa35d731bb449cfafbe0ae75836e25b94cbf9fe6b663b91886dcfac8f,2410,137,500,1086,196,1282,4.547949,,,false,false
CBSPAN-20260728-2d85b3ee9cbda256806c01c1,rating_lane_001,live,1,resp_047d60c413780d99006a695cbc1668819488f22cecda56c711,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,490e4d04158a9b687a1aa491b64c62f7f9b154dd1c7e68c34e90afcb669722c1,2301,32,500,1056,309,1365,5.429645,,,false,false
CBSPAN-20260728-5a341403383da6585a351635,rating_lane_001,live,1,resp_0b049e58576ae8f2006a695cbc192c8190bdc05723e982c89e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c0473d6f031c8e3c71852c94322f81b9af3aeef91e5fc21fdecf39caec7c3015,2361,86,500,1015,485,1500,5.953526,,,false,false
CBSPAN-20260728-80ca7ff41608df4ac5c91285,rating_lane_001,live,1,resp_0ae4fef416225f08006a695cbc448081939bcce6597f937399,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7ea61e71f0f321207d887b925db56c15cc2b90a58a973e0e063f994dbbd9bbee,2357,86,500,1031,423,1454,6.549025,,,false,false
CBSPAN-20260728-21df73e6c49297edf345b984,rating_lane_001,live,1,resp_0263a51f38d08d63006a695cbc6c5881968e49ad644ae82123,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,468846ee89353876a39bfbf1a2722996a4ef9bc42243a498815e87b31da180f4,2388,93,500,1050,173,1223,5.017722,,,false,false
CBSPAN-20260728-30304713d1654efa54df653a,rating_lane_001,live,1,resp_0c600013498dedf3006a695cbdb94081959db4095a6db1b2d6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d38be614c84d18fa78b7a241d52b370dc27b1ad9dc61ae404925a0aed3cfe9a0,2287,47,500,996,197,1193,6.332838,,,false,false
CBSPAN-20260728-e76d8526e36ff7bd41b3f88e,rating_lane_001,live,1,resp_0b71d76cdd2529dc006a695cbe09e48194ad4fdcab34836ac7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a1267ff2762f83cb461f8cb60ba3a17b64321a0ca870d3e0f3e203752e803714,2384,174,500,957,214,1171,6.797486,,,false,false
CBSPAN-20260728-7a11f204a077e66879c69c79,rating_lane_001,live,1,resp_0be36ffd1dca6592006a695cbe2e708197acca4abf7dcff27f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,257a206a399f1fa53839ba9fba2363a6f56fe739f9b8a655b7543ed080879129,2376,166,500,959,192,1151,6.761266,,,false,false
CBSPAN-20260728-308a89cb8a59adb4fc8c94be,rating_lane_001,live,1,resp_0e7f9cbbddaf418e006a695cbe835081948ccdbfe03d6edf98,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f612beee1c6e491797b02c04e6d6276d244c7f6e73856f4a7a57bfff193046ca,2405,178,500,980,250,1230,9.303933,,,false,false
CBSPAN-20260728-a1774fa895315bad5927bd9d,rating_lane_001,live,1,resp_0df563591c0b252d006a695cbeecc481959efaf67192675e7b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1c799fa5bb0d880f0c873e4a7e32721f43d07693b8c08851f27dfe74fbcdddca,2321,86,500,1004,259,1263,7.886295,,,false,false
CBSPAN-20260728-466f961407e86f07eed66e75,rating_lane_001,live,1,resp_0fb34160dc45b3c3006a695cbf550c8193a0754ff87a81fb7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c817c35b0ca0c9b7595fc765596349ab524a7a17010e8603ab6a9f59390a9714,2336,97,500,1023,347,1370,8.568541,,,false,false
CBSPAN-20260728-146d421d0e69f975bdb6c482,rating_lane_001,live,1,resp_0dfb9799d5742128006a695cbf7338819783f096e4795a2bc8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,8523325fdbaae9b92b04fe33eea54954521fe0fcda9e6a355ad096d05051e658,2266,46,500,1004,352,1356,8.745380,,,false,false
CBSPAN-20260728-0321d9278bfc0d907fb91ccb,rating_lane_001,live,1,resp_00dc455a7fc7d7f9006a695cbfcee48195adb52c0619cc46fa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3de6d93256112488efb97fb3c3bd036d2ab19cc1950c7f3d452075fa6b7302e2,2301,85,500,1006,243,1249,8.611533,,,false,false
CBSPAN-20260728-fff359b92e86af9c352350b9,rating_lane_001,live,1,resp_0266a23746c988b8006a695cc00dd481968d6288bc21bfdd59,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a2c8f8b290b407b83414f8f8c73ab801d82cc489975a169dc75112539895810f,2293,81,500,1039,341,1380,9.452452,,,false,false
CBSPAN-20260728-3a9c5dc721df7a05366495ad,rating_lane_001,live,1,resp_0318c12fcb087aa0006a695cc045088195a2e0046924031e95,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1aecd88663cea8b2e259996564e93cd47c26b9d76f5accaab7f26e29aebbd763,2335,116,500,1049,397,1446,10.060748,,,false,false
CBSPAN-20260728-b772698938c5829133ab47fb,rating_lane_001,live,1,resp_096c8a6234cfb34c006a695cc04b2c81948194761b9fe9461c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a60fc66805c7797b6be8f999b102afa6f0d3b40f6b4c0dd6f81db5d38f85d5c7,2307,90,500,1007,215,1222,8.969851,,,false,false
CBSPAN-20260728-32f44d02680b6f5cf36d56d6,rating_lane_001,live,1,resp_0749b951a5db24c1006a695cc1653c8194820a2786663a6371,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ccfe1659570dd4335ac37ebaf0b1e535c53b833ff2734f14885c5823f3599cce,2315,96,500,1017,381,1398,10.947087,,,false,false
CBSPAN-20260728-ba197319dc1d570d14048444,rating_lane_001,live,1,resp_00f8f303d7b69927006a695cc20fbc8195a8e7e4b8d0fe8db4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1b0027bf3602642c07937e70d1f7fd9829d4cdbd6c27bbd9d66b4cc5dacb42cd,2321,87,500,1021,254,1275,10.854633,,,false,false
CBSPAN-20260728-7862fbadeedeea455238039c,rating_lane_001,live,1,resp_08615743fbe62fe7006a695cc221dc819081cb224192effc6e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3cc75734434682678f9482a8857365f186305039121f2b3a56e6e6c59e9decb9,2261,28,500,1012,226,1238,10.803759,,,false,false
CBSPAN-20260728-9e73f3fef592fac596215b26,rating_lane_001,live,1,resp_0c1cce366f3aac4d006a695cc240e08193a107594ce28da428,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7bdca42c835da9e723003f65d18b3941ba356b517509577d13083829196d5b7b,2304,87,500,1004,249,1253,11.293845,,,false,false
CBSPAN-20260728-85f326859898a98ee01d2be6,rating_lane_001,live,1,resp_00748febb4d24425006a695cc273b88190a65604da2c57fc21,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ac7a6e9d1b9d9214ef74d6402ddd6ff54b4653476c45ea3c704dd0a5c9ade538,2258,35,500,1013,314,1327,11.780698,,,false,false
CBSPAN-20260728-13c0f16961aa0e3bd036751d,rating_lane_001,live,1,resp_0b0ac57c83d9884c006a695cc5567081948cd215f5aa42a4f8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f9d81be424413b78502b914e6877bd476f9bed511fdd4d2367edd5270f620a0d,2288,69,500,1037,282,1319,2.353384,,,false,false
CBSPAN-20260728-030119d845bb0f37513375f4,rating_lane_001,live,1,resp_09b627a1241ff898006a695cc563dc8194bb860f7af5cdbb47,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5ac7c0ed682d7a54ab1c811496780f6f59bee6028dc2ee2301f78baceb86db7e,2317,81,500,987,269,1256,2.422092,,,false,false
CBSPAN-20260728-dc361b98d5ec58eae28c5842,rating_lane_001,live,1,resp_0ab74fb22b75d6a0006a695cc561ac81969d34f56a7e174352,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3afeb419e2cd605eac44d3bc905d7478097de904c8c5b38c20d009698ab42cc3,2313,93,500,994,292,1286,2.514640,,,false,false
CBSPAN-20260728-ecf7d4fcd6babb88f11944c9,rating_lane_001,live,1,resp_0d53652e92a5b704006a695cc55a8881959540e9f12f120c8d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2b969910b9cf2e4bd697e6a9f1a3f7401f35d5b68304cefca84d2961f319eb92,2312,88,500,985,323,1308,2.882718,,,false,false
CBSPAN-20260728-c69cab7bfce74f0231d0d6ec,rating_lane_001,live,1,resp_0ca26cdbb2884f7f006a695cc55e2c8197805e8334552e6eee,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,81f9ea62f210e0c85010a8cc22afb8151836237a78315f2fc227aa6964bb1dc9,2306,68,500,994,288,1282,2.552494,,,false,false
CBSPAN-20260728-855f3b1e9f887689a7b5d6d0,rating_lane_001,live,1,resp_06ab0eaa248d0ae0006a695cc567488193a1bd2d36de4a6f1a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,27b67a5cd5955234be85d456699b2c270b472dc322e6b9400300fc1c27bc7c1b,2321,83,500,1002,426,1428,3.309239,,,false,false
CBSPAN-20260728-9e2ad8144b71e82750b2531a,rating_lane_001,live,1,resp_007455b3765ee7a9006a695cc559648194a124731d6d962a1e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9443fe2c7833140b2a9c2a1e0c998a426b0c06e52348c2a17d962a620af6cc0f,2268,49,500,982,268,1250,2.426402,,,false,false
CBSPAN-20260728-4b3423c5ac29c4b5b1c7ff2a,rating_lane_001,live,1,resp_0b716d0f446b75b9006a695cc55ad8819584e34bbbaf19c107,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b2a2494c22dc3b3c99abdc56c4174f3813e635471a2ddb4e651498d38f344eb6,2301,100,500,1017,208,1225,2.159184,,,false,false
CBSPAN-20260728-1658b91bf53f9fc15ab77ced,rating_lane_001,live,1,resp_040072406e36d891006a695cc775c88196a232dfc3fa4a65be,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,91eb93f3bfd101433a33a6fc857ed66b03a9c49664bd90dd2f2a0fc732be893f,2303,89,500,1009,265,1274,4.419506,,,false,false
CBSPAN-20260728-27d43329f47e4e3a1a067da3,rating_lane_001,live,1,resp_0d1ca18331561c48006a695cc7a9808190a0acb6b9af6a57d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2d10700a53bbbd05e3799f27e9ccd339cc845e0ce11fb5e018ff76bd85949526,2311,95,500,1015,290,1305,4.702022,,,false,false
CBSPAN-20260728-51666f8dfebbcbfba988f154,rating_lane_001,live,1,resp_0ad80ed4c77d5996006a695cc7b9f8819480e2e815d6306701,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0a45d4dd8e3a17fa4a706e84a84b51879f9b91c210d3f89700543ae1f1da756c,2255,58,500,1008,309,1317,4.862520,,,false,false
CBSPAN-20260728-a6a62a1cb2e617540e68fbbd,rating_lane_001,live,1,resp_0776dbf7f226e214006a695cc7b9e48197a235f0eef4a5c676,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ff312467c154e54e6456e35427c4f441b774619923c8b3c84568d0409ae64149,2317,81,500,1036,376,1412,5.239160,,,false,false
CBSPAN-20260728-e68c11af85edc601957ceeba,rating_lane_001,live,1,resp_03bfe4823074d101006a695cc7cea88195b4191a1ca28afcf2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6816ab9d10db6149adfce9eefc8180ed601bebdbd823b8057d3aea667f7331c1,2309,57,500,993,343,1336,5.549858,,,false,false
CBSPAN-20260728-525637bc1d89eebe86bcd11d,rating_lane_001,live,1,resp_085bf2afa9bd0681006a695cc7e140819786e1334c8236726b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,aff62df93e570a3b5cfe17ef0c09f63fb6e0d109acf64a881685c7eab85e46d4,2310,61,500,1022,249,1271,5.070016,,,false,false
CBSPAN-20260728-5f3beb1aa66613c46c1f9260,rating_lane_001,live,1,resp_050f14aa976c4f3a006a695cc82f10819697d92bd5a0c395af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d12754fbbb2c107dece73e622cc792cee453c16fa80d14982f3b8bc4f3fd4beb,2306,61,500,1017,220,1237,4.924418,,,false,false
CBSPAN-20260728-82700937dd604418387cdb49,rating_lane_001,live,1,resp_001567f0a2a2c4ea006a695cc89cf481968878d01818ca8724,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e60f7bde9cd4d40c4ff57c2efc152b1236cffde2780ae12f0a5e93ed66d80595,2268,18,500,994,195,1189,5.388780,,,false,false
CBSPAN-20260728-7cb4454789e5f9d2e47ff8a3,rating_lane_001,live,1,resp_0abb59f93edb630c006a695cc9b96c81909b3c1c32b061c8b0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2f9b85e77e6df98db853f892cb99e919df863c3b1ce64e2516661c241e8c5e32,2346,91,500,1005,353,1358,7.187248,,,false,false
CBSPAN-20260728-982754d35a679ae2b6f454ae,rating_lane_001,live,1,resp_067db4a8671bde22006a695cc9ff288194973184fd087766a1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c965a4bc91b8532a89bcacbe9d8c1aac92fd1d213b2417de78af7b904c282f7b,2355,100,500,1000,285,1285,7.993957,,,false,false
CBSPAN-20260728-c4849397f9b97718abaca1ce,rating_lane_001,live,1,resp_0952b091c943a095006a695ccacb588196a6ca64666983f3a4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dd50d91767c86aadbcc4a68e3f80ca53bea8d5f30ebccecbba6093fad497388f,2296,58,500,1004,282,1286,8.128705,,,false,false
CBSPAN-20260728-fdcc27ec6352172fc0248f41,rating_lane_001,live,1,resp_0729f441617866f6006a695cca407c81958fec24a1f2fb5369,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,16c78e6dacc752095371ebae5839633ae2ea897901d00eb94907c3ae04f617fd,2298,59,500,1001,299,1300,7.500553,,,false,false
CBSPAN-20260728-64b77bd216f24007a4d3316b,rating_lane_001,live,1,resp_0cb86dbf0cdf29de006a695cca64c881948db7b453ee6e53ea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c17831ebe47088c831936ae34454379d17c071a2419e0b334af02f3b3f248014,2256,28,500,986,255,1241,7.286875,,,false,false
CBSPAN-20260728-5f85b1f0f9d6acd64215c886,rating_lane_001,live,1,resp_084ed468351fc297006a695cca8aec8193b74a369705985fcf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,736b4bc311a3f24d2f8708e33b8eafd88577ff8141db894150be34648b91f151,2320,85,500,1011,182,1193,7.172310,,,false,false
CBSPAN-20260728-e7ce1ae6ed980b510303828d,rating_lane_001,live,1,resp_00cbb4d0fcce69c5006a695ccaae348194ad36236c4e77a9a1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dba5d33e457328ca0752a44b347a30618ee04801ff31503a9493b95a52847427,2314,76,500,980,277,1257,7.933564,,,false,false
CBSPAN-20260728-fc30320a0d57e99cfe95a4f5,rating_lane_001,live,1,resp_0355b1cd9002ce01006a695ccad9588195a2600869b7806a77,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,58dbcb817a6a2f64cf3927eab628e94a25b53f7c963623452929e92f1cdd50c7,2333,80,500,1044,318,1362,8.468162,,,false,false
